Loaded dataset with 291742 molecules from pretraining_data/drugs
epoch 005 step 02950/4559 ( 64.7%) lr 0.000139421
epoch 005 step 03000/4559 ( 65.8%) lr 0.000139763
epoch 005 step 03050/4559 ( 66.9%) lr 0.000140079
epoch 005 step 03100/4559 ( 68.0%) lr 0.000140421
epoch 005 step 03150/4559 ( 69.1%) lr 0.000140737
epoch 005 step 03200/4559 ( 70.2%) lr 0.000141079
epoch 005 step 03250/4559 ( 71.3%) lr 0.000141395
epoch 005 step 03300/4559 ( 72.4%) lr 0.000141737
epoch 005 step 03350/4559 ( 73.5%) lr 0.000142053
epoch 005 step 03400/4559 ( 74.6%) lr 0.000142395
epoch 005 step 03450/4559 ( 75.7%) lr 0.000142711
epoch 005 step 03500/4559 ( 76.8%) lr 0.000143053
epoch 005 step 03550/4559 ( 77.9%) lr 0.000143368
epoch 005 step 03600/4559 ( 79.0%) lr 0.000143711
epoch 005 step 03650/4559 ( 80.1%) lr 0.000144026
epoch 005 step 03700/4559 ( 81.2%) lr 0.000144368
epoch 005 step 03750/4559 ( 82.3%) lr 0.000144684
epoch 005 step 03800/4559 ( 83.4%) lr 0.000145026
epoch 005 step 03850/4559 ( 84.4%) lr 0.000145342
epoch 005 step 03900/4559 ( 85.5%) lr 0.000145684
epoch 005 step 03950/4559 ( 86.6%) lr 0.000146
epoch 005 step 04000/4559 ( 87.7%) lr 0.000146342
epoch 005 step 04050/4559 ( 88.8%) lr 0.000146658
epoch 005 step 04100/4559 ( 89.9%) lr 0.000147
epoch 005 step 04150/4559 ( 91.0%) lr 0.000147316
epoch 005 step 04200/4559 ( 92.1%) lr 0.000147658
epoch 005 step 04250/4559 ( 93.2%) lr 0.000147974
epoch 005 step 04300/4559 ( 94.3%) lr 0.000148316
epoch 005 step 04350/4559 ( 95.4%) lr 0.000148632
epoch 005 step 04400/4559 ( 96.5%) lr 0.000148974
epoch 005 step 04450/4559 ( 97.6%) lr 0.000149289
epoch 005 step 04500/4559 ( 98.7%) lr 0.000149632
epoch 005 step 04550/4559 ( 99.8%) lr 0.000149947
epoch 005 step 04559/4559 (100.0%) lr 0.000150026
epoch 005 loss 0.0611 time 1114.7s
epoch 006 step 00050/4559 (  1.1%) lr 0.000150342
epoch 006 step 00100/4559 (  2.2%) lr 0.000150684
epoch 006 step 00150/4559 (  3.3%) lr 0.000151
epoch 006 step 00200/4559 (  4.4%) lr 0.000151342
epoch 006 step 00250/4559 (  5.5%) lr 0.000151658
epoch 006 step 00300/4559 (  6.6%) lr 0.000152
epoch 006 step 00350/4559 (  7.7%) lr 0.000152316
epoch 006 step 00400/4559 (  8.8%) lr 0.000152658
epoch 006 step 00450/4559 (  9.9%) lr 0.000152974
epoch 006 step 00500/4559 ( 11.0%) lr 0.000153316
epoch 006 step 00550/4559 ( 12.1%) lr 0.000153632
epoch 006 step 00600/4559 ( 13.2%) lr 0.000153974
epoch 006 step 00650/4559 ( 14.3%) lr 0.000154289
epoch 006 step 00700/4559 ( 15.4%) lr 0.000154632
epoch 006 step 00750/4559 ( 16.5%) lr 0.000154947
epoch 006 step 00800/4559 ( 17.5%) lr 0.000155289
epoch 006 step 00850/4559 ( 18.6%) lr 0.000155605
epoch 006 step 00900/4559 ( 19.7%) lr 0.000155947
epoch 006 step 00950/4559 ( 20.8%) lr 0.000156263
epoch 006 step 01000/4559 ( 21.9%) lr 0.000156605
epoch 006 step 01050/4559 ( 23.0%) lr 0.000156921
epoch 006 step 01100/4559 ( 24.1%) lr 0.000157263
epoch 006 step 01150/4559 ( 25.2%) lr 0.000157579
epoch 006 step 01200/4559 ( 26.3%) lr 0.000157921
epoch 006 step 01250/4559 ( 27.4%) lr 0.000158237
epoch 006 step 01300/4559 ( 28.5%) lr 0.000158579
epoch 006 step 01350/4559 ( 29.6%) lr 0.000158895
epoch 006 step 01400/4559 ( 30.7%) lr 0.000159237
epoch 006 step 01450/4559 ( 31.8%) lr 0.000159553
epoch 006 step 01500/4559 ( 32.9%) lr 0.000159895
epoch 006 step 01550/4559 ( 34.0%) lr 0.000160211
epoch 006 step 01600/4559 ( 35.1%) lr 0.000160553
epoch 006 step 01650/4559 ( 36.2%) lr 0.000160868
epoch 006 step 01700/4559 ( 37.3%) lr 0.000161211
epoch 006 step 01750/4559 ( 38.4%) lr 0.000161526
epoch 006 step 01800/4559 ( 39.5%) lr 0.000161868
epoch 006 step 01850/4559 ( 40.6%) lr 0.000162184
epoch 006 step 01900/4559 ( 41.7%) lr 0.000162526
epoch 006 step 01950/4559 ( 42.8%) lr 0.000162842
epoch 006 step 02000/4559 ( 43.9%) lr 0.000163184
epoch 006 step 02050/4559 ( 45.0%) lr 0.0001635
epoch 006 step 02100/4559 ( 46.1%) lr 0.000163842
epoch 006 step 02150/4559 ( 47.2%) lr 0.000164158
epoch 006 step 02200/4559 ( 48.3%) lr 0.0001645
epoch 006 step 02250/4559 ( 49.4%) lr 0.000164816
epoch 006 step 02300/4559 ( 50.4%) lr 0.000165158
epoch 006 step 02350/4559 ( 51.5%) lr 0.000165474
epoch 006 step 02400/4559 ( 52.6%) lr 0.000165816
epoch 006 step 02450/4559 ( 53.7%) lr 0.000166132
epoch 006 step 02500/4559 ( 54.8%) lr 0.000166474
epoch 006 step 02550/4559 ( 55.9%) lr 0.000166789
epoch 006 step 02600/4559 ( 57.0%) lr 0.000167132
epoch 006 step 02650/4559 ( 58.1%) lr 0.000167447
epoch 006 step 02700/4559 ( 59.2%) lr 0.000167789
epoch 006 step 02750/4559 ( 60.3%) lr 0.000168105
epoch 006 step 02800/4559 ( 61.4%) lr 0.000168447
epoch 006 step 02850/4559 ( 62.5%) lr 0.000168763
epoch 006 step 02900/4559 ( 63.6%) lr 0.000169105
epoch 006 step 02950/4559 ( 64.7%) lr 0.000169421
epoch 006 step 03000/4559 ( 65.8%) lr 0.000169763
epoch 006 step 03050/4559 ( 66.9%) lr 0.000170079
epoch 006 step 03100/4559 ( 68.0%) lr 0.000170421
epoch 006 step 03150/4559 ( 69.1%) lr 0.000170737
epoch 006 step 03200/4559 ( 70.2%) lr 0.000171079
epoch 006 step 03250/4559 ( 71.3%) lr 0.000171395
epoch 006 step 03300/4559 ( 72.4%) lr 0.000171737
epoch 006 step 03350/4559 ( 73.5%) lr 0.000172053
epoch 006 step 03400/4559 ( 74.6%) lr 0.000172395
epoch 006 step 03450/4559 ( 75.7%) lr 0.000172711
epoch 006 step 03500/4559 ( 76.8%) lr 0.000173053
epoch 006 step 03550/4559 ( 77.9%) lr 0.000173368
epoch 006 step 03600/4559 ( 79.0%) lr 0.000173711
epoch 006 step 03650/4559 ( 80.1%) lr 0.000174026
epoch 006 step 03700/4559 ( 81.2%) lr 0.000174368
epoch 006 step 03750/4559 ( 82.3%) lr 0.000174684
epoch 006 step 03800/4559 ( 83.4%) lr 0.000175026
epoch 006 step 03850/4559 ( 84.4%) lr 0.000175342
epoch 006 step 03900/4559 ( 85.5%) lr 0.000175684
epoch 006 step 03950/4559 ( 86.6%) lr 0.000176
epoch 006 step 04000/4559 ( 87.7%) lr 0.000176342
epoch 006 step 04050/4559 ( 88.8%) lr 0.000176658
epoch 006 step 04100/4559 ( 89.9%) lr 0.000177
epoch 006 step 04150/4559 ( 91.0%) lr 0.000177316
epoch 006 step 04200/4559 ( 92.1%) lr 0.000177658
epoch 006 step 04250/4559 ( 93.2%) lr 0.000177974
epoch 006 step 04300/4559 ( 94.3%) lr 0.000178316
epoch 006 step 04350/4559 ( 95.4%) lr 0.000178632
epoch 006 step 04400/4559 ( 96.5%) lr 0.000178974
epoch 006 step 04450/4559 ( 97.6%) lr 0.000179289
epoch 006 step 04500/4559 ( 98.7%) lr 0.000179632
epoch 006 step 04550/4559 ( 99.8%) lr 0.000179947
epoch 006 step 04559/4559 (100.0%) lr 0.000180026
epoch 006 loss 0.0446 time 1120.9s
epoch 007 step 00050/4559 (  1.1%) lr 0.000180342
epoch 007 step 00100/4559 (  2.2%) lr 0.000180684
epoch 007 step 00150/4559 (  3.3%) lr 0.000181
epoch 007 step 00200/4559 (  4.4%) lr 0.000181342
epoch 007 step 00250/4559 (  5.5%) lr 0.000181658
epoch 007 step 00300/4559 (  6.6%) lr 0.000182
epoch 007 step 00350/4559 (  7.7%) lr 0.000182316
epoch 007 step 00400/4559 (  8.8%) lr 0.000182658
epoch 007 step 00450/4559 (  9.9%) lr 0.000182974
epoch 007 step 00500/4559 ( 11.0%) lr 0.000183316
epoch 007 step 00550/4559 ( 12.1%) lr 0.000183632
epoch 007 step 00600/4559 ( 13.2%) lr 0.000183974
epoch 007 step 00650/4559 ( 14.3%) lr 0.000184289
epoch 007 step 00700/4559 ( 15.4%) lr 0.000184632
epoch 007 step 00750/4559 ( 16.5%) lr 0.000184947
epoch 007 step 00800/4559 ( 17.5%) lr 0.000185289
epoch 007 step 00850/4559 ( 18.6%) lr 0.000185605
epoch 007 step 00900/4559 ( 19.7%) lr 0.000185947
epoch 007 step 00950/4559 ( 20.8%) lr 0.000186263
epoch 007 step 01000/4559 ( 21.9%) lr 0.000186605
epoch 007 step 01050/4559 ( 23.0%) lr 0.000186921
epoch 007 step 01100/4559 ( 24.1%) lr 0.000187263
epoch 007 step 01150/4559 ( 25.2%) lr 0.000187579
epoch 007 step 01200/4559 ( 26.3%) lr 0.000187921
epoch 007 step 01250/4559 ( 27.4%) lr 0.000188237
epoch 007 step 01300/4559 ( 28.5%) lr 0.000188579
epoch 007 step 01350/4559 ( 29.6%) lr 0.000188895
epoch 007 step 01400/4559 ( 30.7%) lr 0.000189237
epoch 007 step 01450/4559 ( 31.8%) lr 0.000189553
epoch 007 step 01500/4559 ( 32.9%) lr 0.000189895
epoch 007 step 01550/4559 ( 34.0%) lr 0.000190211
epoch 007 step 01600/4559 ( 35.1%) lr 0.000190553
epoch 007 step 01650/4559 ( 36.2%) lr 0.000190868
epoch 007 step 01700/4559 ( 37.3%) lr 0.000191211
epoch 007 step 01750/4559 ( 38.4%) lr 0.000191526
epoch 007 step 01800/4559 ( 39.5%) lr 0.000191868
epoch 007 step 01850/4559 ( 40.6%) lr 0.000192184
epoch 007 step 01900/4559 ( 41.7%) lr 0.000192526
epoch 007 step 01950/4559 ( 42.8%) lr 0.000192842
epoch 007 step 02000/4559 ( 43.9%) lr 0.000193184
epoch 007 step 02050/4559 ( 45.0%) lr 0.0001935
epoch 007 step 02100/4559 ( 46.1%) lr 0.000193842
epoch 007 step 02150/4559 ( 47.2%) lr 0.000194158
epoch 007 step 02200/4559 ( 48.3%) lr 0.0001945
epoch 007 step 02250/4559 ( 49.4%) lr 0.000194816
epoch 007 step 02300/4559 ( 50.4%) lr 0.000195158
epoch 007 step 02350/4559 ( 51.5%) lr 0.000195474
epoch 007 step 02400/4559 ( 52.6%) lr 0.000195816
epoch 007 step 02450/4559 ( 53.7%) lr 0.000196132
epoch 007 step 02500/4559 ( 54.8%) lr 0.000196474
epoch 007 step 02550/4559 ( 55.9%) lr 0.000196789
epoch 007 step 02600/4559 ( 57.0%) lr 0.000197132
epoch 007 step 02650/4559 ( 58.1%) lr 0.000197447
epoch 007 step 02700/4559 ( 59.2%) lr 0.000197789
epoch 007 step 02750/4559 ( 60.3%) lr 0.000198105
epoch 007 step 02800/4559 ( 61.4%) lr 0.000198447
epoch 007 step 02850/4559 ( 62.5%) lr 0.000198763
epoch 007 step 02900/4559 ( 63.6%) lr 0.000199105
epoch 007 step 02950/4559 ( 64.7%) lr 0.000199421
epoch 007 step 03000/4559 ( 65.8%) lr 0.000199763
epoch 007 step 03050/4559 ( 66.9%) lr 0.000200079
epoch 007 step 03100/4559 ( 68.0%) lr 0.000200421
epoch 007 step 03150/4559 ( 69.1%) lr 0.000200737
epoch 007 step 03200/4559 ( 70.2%) lr 0.000201079
epoch 007 step 03250/4559 ( 71.3%) lr 0.000201395
epoch 007 step 03300/4559 ( 72.4%) lr 0.000201737
epoch 007 step 03350/4559 ( 73.5%) lr 0.000202053
epoch 007 step 03400/4559 ( 74.6%) lr 0.000202395
epoch 007 step 03450/4559 ( 75.7%) lr 0.000202711
epoch 007 step 03500/4559 ( 76.8%) lr 0.000203053
epoch 007 step 03550/4559 ( 77.9%) lr 0.000203368
epoch 007 step 03600/4559 ( 79.0%) lr 0.000203711
epoch 007 step 03650/4559 ( 80.1%) lr 0.000204026
epoch 007 step 03700/4559 ( 81.2%) lr 0.000204368
epoch 007 step 03750/4559 ( 82.3%) lr 0.000204684
epoch 007 step 03800/4559 ( 83.4%) lr 0.000205026
epoch 007 step 03850/4559 ( 84.4%) lr 0.000205342
epoch 007 step 03900/4559 ( 85.5%) lr 0.000205684
epoch 007 step 03950/4559 ( 86.6%) lr 0.000206
epoch 007 step 04000/4559 ( 87.7%) lr 0.000206342
epoch 007 step 04050/4559 ( 88.8%) lr 0.000206658
epoch 007 step 04100/4559 ( 89.9%) lr 0.000207
epoch 007 step 04150/4559 ( 91.0%) lr 0.000207316
epoch 007 step 04200/4559 ( 92.1%) lr 0.000207658
epoch 007 step 04250/4559 ( 93.2%) lr 0.000207974
epoch 007 step 04300/4559 ( 94.3%) lr 0.000208316
epoch 007 step 04350/4559 ( 95.4%) lr 0.000208632
epoch 007 step 04400/4559 ( 96.5%) lr 0.000208974
epoch 007 step 04450/4559 ( 97.6%) lr 0.000209289
epoch 007 step 04500/4559 ( 98.7%) lr 0.000209632
epoch 007 step 04550/4559 ( 99.8%) lr 0.000209947
epoch 007 step 04559/4559 (100.0%) lr 0.000210026
epoch 007 loss 0.0359 time 1131.3s
epoch 008 step 00050/4559 (  1.1%) lr 0.000210342
epoch 008 step 00100/4559 (  2.2%) lr 0.000210684
epoch 008 step 00150/4559 (  3.3%) lr 0.000211
epoch 008 step 00200/4559 (  4.4%) lr 0.000211342
epoch 008 step 00250/4559 (  5.5%) lr 0.000211658
epoch 008 step 00300/4559 (  6.6%) lr 0.000212
epoch 008 step 00350/4559 (  7.7%) lr 0.000212316
epoch 008 step 00400/4559 (  8.8%) lr 0.000212658
epoch 008 step 00450/4559 (  9.9%) lr 0.000212974
epoch 008 step 00500/4559 ( 11.0%) lr 0.000213316
epoch 008 step 00550/4559 ( 12.1%) lr 0.000213632
epoch 008 step 00600/4559 ( 13.2%) lr 0.000213974
epoch 008 step 00650/4559 ( 14.3%) lr 0.000214289
epoch 008 step 00700/4559 ( 15.4%) lr 0.000214632
epoch 008 step 00750/4559 ( 16.5%) lr 0.000214947
epoch 008 step 00800/4559 ( 17.5%) lr 0.000215289
epoch 008 step 00850/4559 ( 18.6%) lr 0.000215605
epoch 008 step 00900/4559 ( 19.7%) lr 0.000215947
epoch 008 step 00950/4559 ( 20.8%) lr 0.000216263
epoch 008 step 01000/4559 ( 21.9%) lr 0.000216605
epoch 008 step 01050/4559 ( 23.0%) lr 0.000216921
epoch 008 step 01100/4559 ( 24.1%) lr 0.000217263
epoch 008 step 01150/4559 ( 25.2%) lr 0.000217579
epoch 008 step 01200/4559 ( 26.3%) lr 0.000217921
epoch 008 step 01250/4559 ( 27.4%) lr 0.000218237
epoch 008 step 01300/4559 ( 28.5%) lr 0.000218579
epoch 008 step 01350/4559 ( 29.6%) lr 0.000218895
epoch 008 step 01400/4559 ( 30.7%) lr 0.000219237
epoch 008 step 01450/4559 ( 31.8%) lr 0.000219553
epoch 008 step 01500/4559 ( 32.9%) lr 0.000219895
epoch 008 step 01550/4559 ( 34.0%) lr 0.000220211
epoch 008 step 01600/4559 ( 35.1%) lr 0.000220553
epoch 008 step 01650/4559 ( 36.2%) lr 0.000220868
epoch 008 step 01700/4559 ( 37.3%) lr 0.000221211
epoch 008 step 01750/4559 ( 38.4%) lr 0.000221526
epoch 008 step 01800/4559 ( 39.5%) lr 0.000221868
epoch 008 step 01850/4559 ( 40.6%) lr 0.000222184
epoch 008 step 01900/4559 ( 41.7%) lr 0.000222526
epoch 008 step 01950/4559 ( 42.8%) lr 0.000222842
epoch 008 step 02000/4559 ( 43.9%) lr 0.000223184
epoch 008 step 02050/4559 ( 45.0%) lr 0.0002235
epoch 008 step 02100/4559 ( 46.1%) lr 0.000223842
epoch 008 step 02150/4559 ( 47.2%) lr 0.000224158
epoch 008 step 02200/4559 ( 48.3%) lr 0.0002245
epoch 008 step 02250/4559 ( 49.4%) lr 0.000224816
epoch 008 step 02300/4559 ( 50.4%) lr 0.000225158
epoch 008 step 02350/4559 ( 51.5%) lr 0.000225474
epoch 008 step 02400/4559 ( 52.6%) lr 0.000225816
epoch 008 step 02450/4559 ( 53.7%) lr 0.000226132
epoch 008 step 02500/4559 ( 54.8%) lr 0.000226474
epoch 008 step 02550/4559 ( 55.9%) lr 0.000226789
epoch 008 step 02600/4559 ( 57.0%) lr 0.000227132
epoch 008 step 02650/4559 ( 58.1%) lr 0.000227447
epoch 008 step 02700/4559 ( 59.2%) lr 0.000227789
epoch 008 step 02750/4559 ( 60.3%) lr 0.000228105
epoch 008 step 02800/4559 ( 61.4%) lr 0.000228447
epoch 008 step 02850/4559 ( 62.5%) lr 0.000228763
epoch 008 step 02900/4559 ( 63.6%) lr 0.000229105
epoch 008 step 02950/4559 ( 64.7%) lr 0.000229421
epoch 008 step 03000/4559 ( 65.8%) lr 0.000229763
epoch 008 step 03050/4559 ( 66.9%) lr 0.000230079
epoch 008 step 03100/4559 ( 68.0%) lr 0.000230421
epoch 008 step 03150/4559 ( 69.1%) lr 0.000230737
epoch 008 step 03200/4559 ( 70.2%) lr 0.000231079
epoch 008 step 03250/4559 ( 71.3%) lr 0.000231395
epoch 008 step 03300/4559 ( 72.4%) lr 0.000231737
epoch 008 step 03350/4559 ( 73.5%) lr 0.000232053
epoch 008 step 03400/4559 ( 74.6%) lr 0.000232395
epoch 008 step 03450/4559 ( 75.7%) lr 0.000232711
epoch 008 step 03500/4559 ( 76.8%) lr 0.000233053
epoch 008 step 03550/4559 ( 77.9%) lr 0.000233368
epoch 008 step 03600/4559 ( 79.0%) lr 0.000233711
epoch 008 step 03650/4559 ( 80.1%) lr 0.000234026
epoch 008 step 03700/4559 ( 81.2%) lr 0.000234368
epoch 008 step 03750/4559 ( 82.3%) lr 0.000234684
epoch 008 step 03800/4559 ( 83.4%) lr 0.000235026
epoch 008 step 03850/4559 ( 84.4%) lr 0.000235342
epoch 008 step 03900/4559 ( 85.5%) lr 0.000235684
epoch 008 step 03950/4559 ( 86.6%) lr 0.000236
epoch 008 step 04000/4559 ( 87.7%) lr 0.000236342
epoch 008 step 04050/4559 ( 88.8%) lr 0.000236658
epoch 008 step 04100/4559 ( 89.9%) lr 0.000237
epoch 008 step 04150/4559 ( 91.0%) lr 0.000237316
epoch 008 step 04200/4559 ( 92.1%) lr 0.000237658
epoch 008 step 04250/4559 ( 93.2%) lr 0.000237974
epoch 008 step 04300/4559 ( 94.3%) lr 0.000238316
epoch 008 step 04350/4559 ( 95.4%) lr 0.000238632
epoch 008 step 04400/4559 ( 96.5%) lr 0.000238974
epoch 008 step 04450/4559 ( 97.6%) lr 0.000239289
epoch 008 step 04500/4559 ( 98.7%) lr 0.000239632
epoch 008 step 04550/4559 ( 99.8%) lr 0.000239947
epoch 008 step 04559/4559 (100.0%) lr 0.000240026
epoch 008 loss 0.0289 time 1064.8s
epoch 009 step 00050/4559 (  1.1%) lr 0.000240342
epoch 009 step 00100/4559 (  2.2%) lr 0.000240684
epoch 009 step 00150/4559 (  3.3%) lr 0.000241
epoch 009 step 00200/4559 (  4.4%) lr 0.000241342
epoch 009 step 00250/4559 (  5.5%) lr 0.000241658
epoch 009 step 00300/4559 (  6.6%) lr 0.000242
epoch 009 step 00350/4559 (  7.7%) lr 0.000242316
epoch 009 step 00400/4559 (  8.8%) lr 0.000242658
epoch 009 step 00450/4559 (  9.9%) lr 0.000242974
epoch 009 step 00500/4559 ( 11.0%) lr 0.000243316
epoch 009 step 00550/4559 ( 12.1%) lr 0.000243632
epoch 009 step 00600/4559 ( 13.2%) lr 0.000243974
epoch 009 step 00650/4559 ( 14.3%) lr 0.000244289
epoch 009 step 00700/4559 ( 15.4%) lr 0.000244632
epoch 009 step 00750/4559 ( 16.5%) lr 0.000244947
epoch 009 step 00800/4559 ( 17.5%) lr 0.000245289
epoch 009 step 00850/4559 ( 18.6%) lr 0.000245605
epoch 009 step 00900/4559 ( 19.7%) lr 0.000245947
epoch 009 step 00950/4559 ( 20.8%) lr 0.000246263
epoch 009 step 01000/4559 ( 21.9%) lr 0.000246605
epoch 009 step 01050/4559 ( 23.0%) lr 0.000246921
epoch 009 step 01100/4559 ( 24.1%) lr 0.000247263
epoch 009 step 01150/4559 ( 25.2%) lr 0.000247579
epoch 009 step 01200/4559 ( 26.3%) lr 0.000247921
epoch 009 step 01250/4559 ( 27.4%) lr 0.000248237
epoch 009 step 01300/4559 ( 28.5%) lr 0.000248579
epoch 009 step 01350/4559 ( 29.6%) lr 0.000248895
epoch 009 step 01400/4559 ( 30.7%) lr 0.000249237
epoch 009 step 01450/4559 ( 31.8%) lr 0.000249553
epoch 009 step 01500/4559 ( 32.9%) lr 0.000249895
epoch 009 step 01550/4559 ( 34.0%) lr 0.000250211
epoch 009 step 01600/4559 ( 35.1%) lr 0.000250553
epoch 009 step 01650/4559 ( 36.2%) lr 0.000250868
epoch 009 step 01700/4559 ( 37.3%) lr 0.000251211
epoch 009 step 01750/4559 ( 38.4%) lr 0.000251526
epoch 009 step 01800/4559 ( 39.5%) lr 0.000251868
epoch 009 step 01850/4559 ( 40.6%) lr 0.000252184
epoch 009 step 01900/4559 ( 41.7%) lr 0.000252526
epoch 009 step 01950/4559 ( 42.8%) lr 0.000252842
epoch 009 step 02000/4559 ( 43.9%) lr 0.000253184
epoch 009 step 02050/4559 ( 45.0%) lr 0.0002535
epoch 009 step 02100/4559 ( 46.1%) lr 0.000253842
epoch 009 step 02150/4559 ( 47.2%) lr 0.000254158
epoch 009 step 02200/4559 ( 48.3%) lr 0.0002545
epoch 009 step 02250/4559 ( 49.4%) lr 0.000254816
epoch 009 step 02300/4559 ( 50.4%) lr 0.000255158
epoch 009 step 02350/4559 ( 51.5%) lr 0.000255474
epoch 009 step 02400/4559 ( 52.6%) lr 0.000255816
epoch 009 step 02450/4559 ( 53.7%) lr 0.000256132
epoch 009 step 02500/4559 ( 54.8%) lr 0.000256474
epoch 009 step 02550/4559 ( 55.9%) lr 0.000256789
epoch 009 step 02600/4559 ( 57.0%) lr 0.000257132
epoch 009 step 02650/4559 ( 58.1%) lr 0.000257447
epoch 009 step 02700/4559 ( 59.2%) lr 0.000257789
epoch 009 step 02750/4559 ( 60.3%) lr 0.000258105
epoch 009 step 02800/4559 ( 61.4%) lr 0.000258447
epoch 009 step 02850/4559 ( 62.5%) lr 0.000258763
epoch 009 step 02900/4559 ( 63.6%) lr 0.000259105
epoch 009 step 02950/4559 ( 64.7%) lr 0.000259421
epoch 009 step 03000/4559 ( 65.8%) lr 0.000259763
epoch 009 step 03050/4559 ( 66.9%) lr 0.000260079
epoch 009 step 03100/4559 ( 68.0%) lr 0.000260421
epoch 009 step 03150/4559 ( 69.1%) lr 0.000260737
epoch 009 step 03200/4559 ( 70.2%) lr 0.000261079
epoch 009 step 03250/4559 ( 71.3%) lr 0.000261395
epoch 009 step 03300/4559 ( 72.4%) lr 0.000261737
epoch 009 step 03350/4559 ( 73.5%) lr 0.000262053
epoch 009 step 03400/4559 ( 74.6%) lr 0.000262395
epoch 009 step 03450/4559 ( 75.7%) lr 0.000262711
epoch 009 step 03500/4559 ( 76.8%) lr 0.000263053
epoch 009 step 03550/4559 ( 77.9%) lr 0.000263368
epoch 009 step 03600/4559 ( 79.0%) lr 0.000263711
epoch 009 step 03650/4559 ( 80.1%) lr 0.000264026
epoch 009 step 03700/4559 ( 81.2%) lr 0.000264368
epoch 009 step 03750/4559 ( 82.3%) lr 0.000264684
epoch 009 step 03800/4559 ( 83.4%) lr 0.000265026
epoch 009 step 03850/4559 ( 84.4%) lr 0.000265342
epoch 009 step 03900/4559 ( 85.5%) lr 0.000265684
epoch 009 step 03950/4559 ( 86.6%) lr 0.000266
epoch 009 step 04000/4559 ( 87.7%) lr 0.000266342
epoch 009 step 04050/4559 ( 88.8%) lr 0.000266658
epoch 009 step 04100/4559 ( 89.9%) lr 0.000267
epoch 009 step 04150/4559 ( 91.0%) lr 0.000267316
epoch 009 step 04200/4559 ( 92.1%) lr 0.000267658
epoch 009 step 04250/4559 ( 93.2%) lr 0.000267974
epoch 009 step 04300/4559 ( 94.3%) lr 0.000268316
epoch 009 step 04350/4559 ( 95.4%) lr 0.000268632
epoch 009 step 04400/4559 ( 96.5%) lr 0.000268974
epoch 009 step 04450/4559 ( 97.6%) lr 0.000269289
epoch 009 step 04500/4559 ( 98.7%) lr 0.000269632
epoch 009 step 04550/4559 ( 99.8%) lr 0.000269947
epoch 009 step 04559/4559 (100.0%) lr 0.000270026
epoch 009 loss 0.0244 time 1053.3s
epoch 010 step 00050/4559 (  1.1%) lr 0.000270342
epoch 010 step 00100/4559 (  2.2%) lr 0.000270684
epoch 010 step 00150/4559 (  3.3%) lr 0.000271
epoch 010 step 00200/4559 (  4.4%) lr 0.000271342
epoch 010 step 00250/4559 (  5.5%) lr 0.000271658
epoch 010 step 00300/4559 (  6.6%) lr 0.000272
epoch 010 step 00350/4559 (  7.7%) lr 0.000272316
epoch 010 step 00400/4559 (  8.8%) lr 0.000272658
epoch 010 step 00450/4559 (  9.9%) lr 0.000272974
epoch 010 step 00500/4559 ( 11.0%) lr 0.000273316
epoch 010 step 00550/4559 ( 12.1%) lr 0.000273632
epoch 010 step 00600/4559 ( 13.2%) lr 0.000273974
epoch 010 step 00650/4559 ( 14.3%) lr 0.000274289
epoch 010 step 00700/4559 ( 15.4%) lr 0.000274632
epoch 010 step 00750/4559 ( 16.5%) lr 0.000274947
epoch 010 step 00800/4559 ( 17.5%) lr 0.000275289
epoch 010 step 00850/4559 ( 18.6%) lr 0.000275605
epoch 010 step 00900/4559 ( 19.7%) lr 0.000275947
epoch 010 step 00950/4559 ( 20.8%) lr 0.000276263
epoch 010 step 01000/4559 ( 21.9%) lr 0.000276605
epoch 010 step 01050/4559 ( 23.0%) lr 0.000276921
epoch 010 step 01100/4559 ( 24.1%) lr 0.000277263
epoch 010 step 01150/4559 ( 25.2%) lr 0.000277579
epoch 010 step 01200/4559 ( 26.3%) lr 0.000277921
epoch 010 step 01250/4559 ( 27.4%) lr 0.000278237
epoch 010 step 01300/4559 ( 28.5%) lr 0.000278579
epoch 010 step 01350/4559 ( 29.6%) lr 0.000278895
epoch 010 step 01400/4559 ( 30.7%) lr 0.000279237
epoch 010 step 01450/4559 ( 31.8%) lr 0.000279553
epoch 010 step 01500/4559 ( 32.9%) lr 0.000279895
epoch 010 step 01550/4559 ( 34.0%) lr 0.000280211
epoch 010 step 01600/4559 ( 35.1%) lr 0.000280553
epoch 010 step 01650/4559 ( 36.2%) lr 0.000280868
epoch 010 step 01700/4559 ( 37.3%) lr 0.000281211
epoch 010 step 01750/4559 ( 38.4%) lr 0.000281526
epoch 010 step 01800/4559 ( 39.5%) lr 0.000281868
epoch 010 step 01850/4559 ( 40.6%) lr 0.000282184
epoch 010 step 01900/4559 ( 41.7%) lr 0.000282526
epoch 010 step 01950/4559 ( 42.8%) lr 0.000282842
epoch 010 step 02000/4559 ( 43.9%) lr 0.000283184
epoch 010 step 02050/4559 ( 45.0%) lr 0.0002835
epoch 010 step 02100/4559 ( 46.1%) lr 0.000283842
epoch 010 step 02150/4559 ( 47.2%) lr 0.000284158
epoch 010 step 02200/4559 ( 48.3%) lr 0.0002845
epoch 010 step 02250/4559 ( 49.4%) lr 0.000284816
epoch 010 step 02300/4559 ( 50.4%) lr 0.000285158
epoch 010 step 02350/4559 ( 51.5%) lr 0.000285474
